life_at_0_0,life_at_0_1,life_at_0_2,life_at_0_3,life_at_0_4,life_at_1_0,life_at_1_1,life_at_1_2,life_at_1_3,life_at_1_4,life_at_2_0,life_at_2_1,life_at_2_2,life_at_2_3,life_at_2_4,life_at_3_0,life_at_3_1,life_at_3_2,life_at_3_3,life_at_3_4,life_at_4_0,life_at_4_1,life_at_4_2,life_at_4_3,life_at_4_4,num_alive,ideal_neighbors_heuristic,max_neighbors_heuristic,min_neighbors_heuristic,life_span_class
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,5,9,34,0.029411764705882353,1
True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,21,6,124,0.008064516129032258,0
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,5,7,27,0.037037037037037035,2
True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,20,5,116,0.008620689655172414,0
False,False,False,True,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,True,False,True,12,13,71,0.014084507042253521,2
False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,True,False,13,15,73,0.0136986301369863,0
False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,19,7,109,0.009174311926605505,2
True,True,False,False,True,True,False,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,17,9,92,0.010869565217391304,2
True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,6,7,27,0.037037037037037035,0
False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,8,13,47,0.02127659574468085,0
False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,6,21,0.047619047619047616,0
True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,20,6,110,0.00909090909090909,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,0,16,0.0625,0
False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,7,13,42,0.023809523809523808,2
True,False,True,False,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,16,11,94,0.010638297872340425,1
False,False,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,13,9,74,0.013513513513513514,2
True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,23,5,131,0.007633587786259542,0
True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,8,10,42,0.023809523809523808,2
False,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,False,False,True,16,12,91,0.01098901098901099,1
False,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,True,False,True,12,11,73,0.0136986301369863,0
False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,False,True,True,False,True,True,15,12,81,0.012345679012345678,1
False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,9,16,49,0.02040816326530612,0
True,True,True,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,False,True,True,True,True,True,19,7,108,0.009259259259259259,0
False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,False,True,11,15,60,0.016666666666666666,0
True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,True,False,True,True,False,True,False,True,18,8,100,0.01,0
True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,20,6,113,0.008849557522123894,0
True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,7,12,39,0.02564102564102564,0
False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,True,True,True,False,True,False,12,15,70,0.014285714285714285,2
False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,15,10,84,0.011904761904761904,0
True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,5,8,29,0.034482758620689655,0
False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,21,5,123,0.008130081300813009,0
True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,22,6,128,0.0078125,0
True,False,True,False,False,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,12,11,63,0.015873015873015872,0
True,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,True,True,False,False,True,True,13,9,72,0.013888888888888888,2
True,True,True,False,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,False,False,True,True,False,16,9,94,0.010638297872340425,2
True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,False,19,8,113,0.008849557522123894,0
False,False,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,11,17,69,0.014492753623188406,0
False,True,False,True,False,False,False,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,12,10,78,0.01282051282051282,2
True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,21,6,118,0.00847457627118644,0
True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,20,6,117,0.008547008547008548,0
True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,True,False,False,12,15,71,0.014084507042253521,0
True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,True,True,True,False,True,False,False,False,True,True,13,16,74,0.013513513513513514,1
False,False,True,False,False,True,True,True,True,False,True,False,True,True,True,False,True,False,False,True,False,False,True,False,True,13,12,81,0.012345679012345678,2
False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,20,6,120,0.008333333333333333,0
True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,22,4,129,0.007751937984496124,0
False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,True,11,12,63,0.015873015873015872,1
True,True,True,False,True,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,19,10,102,0.00980392156862745,2
True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,False,True,True,18,9,103,0.009708737864077669,0
False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,21,5,123,0.008130081300813009,0
True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,22,5,126,0.007936507936507936,0
False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,6,9,30,0.03333333333333333,0
True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,15,10,89,0.011235955056179775,0
True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,False,True,False,17,10,100,0.01,0
True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,21,7,122,0.00819672131147541,0
False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,True,False,True,False,True,False,False,12,10,71,0.014084507042253521,0
False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,8,13,44,0.022727272727272728,0
False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,8,13,47,0.02127659574468085,2
False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,False,True,True,17,8,100,0.01,0
True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,22,5,126,0.007936507936507936,0
True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,7,13,45,0.022222222222222223,2
True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,True,12,14,66,0.015151515151515152,0
False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,8,13,47,0.02127659574468085,0
True,False,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True,True,False,False,16,11,91,0.01098901098901099,0
False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,7,11,36,0.027777777777777776,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,2,15,0.06666666666666667,0
False,False,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,14,9,83,0.012048192771084338,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,9,14,57,0.017543859649122806,1
False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True,True,True,True,False,True,False,True,False,11,14,68,0.014705882352941176,2
False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,6,10,33,0.030303030303030304,2
False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,10,10,61,0.01639344262295082,0
False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,6,10,39,0.02564102564102564,0
False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,7,14,41,0.024390243902439025,2
False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,4,7,26,0.038461538461538464,0
True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,16,9,96,0.010416666666666666,2
False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,4,2,21,0.047619047619047616,0
True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,13,12,74,0.013513513513513514,0
